text,label,group_id
так оля посмотри что там,0,neg_cmd_to_person__36
слушай хм давай подробнее пожалуйста,1,pos_dialog_control__11
так надя ты где?,0,neg_smalltalk_to_person__17
ну какой курс евро к доллару,1,pos_q_info__29
"м, Маша, закрой дверь",0,neg_cmd_to_person__22
хм запусти таймер в 7 30…,1,pos_cmd_timer__20
"эм, мне нравится этот фильм.",0,neg_statement_random__19
"эм Саша, как дела?",0,neg_smalltalk_to_person__38
поставь будильник на 1 час пожалуйста,1,pos_cmd_timer__16
короче короче шеф поставь чайник,0,neg_cmd_to_person__07
"эь, хм, сделай короче пожалуйста.",1,pos_dialog_control__24
"ну, прибавь громкость на 30 процентов пожалуйста",1,pos_cmd_media__24
"м, да",0,neg_misc__08
эм я хочу спать в общем,0,neg_statement_random__12
ммкакая погода ейчас пожалуйста,1,pos_q_weather__12
м умеешь таймер на…,1,pos_mix__01
ээ ээ прибавь плейлист потише пожалуйста.,1,pos_cmd_media__23
покажи задачу в to do пожалуйста,1,pos_mix__21
прибавь задачу в to do пожалуйста,1,pos_mix__07
хм мама закрой дверь,0,neg_cmd_to_person__05
"дед, помоги с кодом",0,neg_cmd_to_person__31
дима обясни домаку,0,neg_cmd_to_person__16
сестра посмотри что там пожалуйста,0,neg_cmd_to_person__31
"м, ладно",0,neg_misc__31
м вчера было холодно,0,neg_misc__15
короче бабушка сбрось ссылку пожалуйста,0,neg_cmd_to_person__25
эм что нового в новостях,1,pos_q_info__14
исправь сообщение пожалуйста!,1,pos_cmd_text__07
"шеф, ты где?",0,neg_smalltalk_to_person__24
я давно не был отпуске,0,neg_misc__38
"ээ, мне надо позвонить другу.",0,neg_statement_random__03
м можешь регулярку для email пожалуйста.,1,pos_mix__06
… Игорь что нового,0,neg_smalltalk_to_person__23
что как сделать запрос http пожалуйста,1,pos_mix__04
так короче останови таймер на 10…,1,pos_cmd_timer__04
м отмени будильник на 1 час,1,pos_cmd_timer__24
включи музыку погромче,1,pos_cmd_media__16
покажи музыку?,1,pos_mix__05
мм короче почему код падает пожуйста,1,pos_help_tech__18
мм короче Аня скинь файл пожалуйста,0,neg_cmd_to_person__14
"м Надя, ты где?",0,neg_smalltalk_to_person__10
"короче, короче Оля, что нового?",0,neg_smalltalk_to_person__06
как ускоритгинференс модели?,1,pos_help_tech__10
перефразируй письмо простыми словами пожалуйста,1,pos_cmd_text__04
"ну, эм проверь абзац пожалуйста?",1,pos_cmd_text__16
прибавь музыку на 30 процентов?,1,pos_cmd_media__27
хм лена открой окно,0,neg_cmd_to_person__30
у нас завтра созвон,0,neg_statement_random__34
исправь абзац пожалуйста!,1,pos_cmd_text__14
"слушай, что нового в новостях?",1,pos_q_info__16
"мама, прибавь громкость пожалуйста",0,neg_cmd_to_person__01
"м, поставь громкость для работы пожалуйста",1,pos_cmd_media__13
помоги раыобраться с ошибкой в pyhon,1,pos_help_tech__15
"оля, ты скоро?",0,neg_smalltalk_to_person__26
м подскажи громкость на 30 процентов,1,pos_mix__06
"ээ, так, бабушка, объясни домашку",0,neg_cmd_to_person__16
м поставь плейлист погромче пожалуйста,1,pos_cmd_media__17
ну слушай дима посмотри что там,0,neg_cmd_to_person__38
перефразируй письмо официально,1,pos_cmd_text__01
"эм, эм, продолжай!",1,pos_dialog_control__06
эм скажи радио пожалуйста,1,pos_mix__28
ээ коллега убавь громкость,0,neg_cmd_to_person__31
так ктя включи жвет,0,neg_cmd_to_person__33
мм удали регулярку…,1,pos_mix__26
сократи описаниъ,1,pos_cmd_text__03
эм м какой сегодня день недели пожалуйста,1,pos_q_info__05
перефразируй абзац по дружески?,1,pos_cmd_text__03
короче короче почему код падает,1,pos_help_tech__07
м почему код падает?,1,pos_help_tech__13
эм отмени напоминание на 5 минут,1,pos_cmd_timer__14
м мм поставь таймер на завтра утром,1,pos_cmd_timer__14
какие почему код падает,1,pos_mix__17
останови будильник на 10 минут пожалуйста?,1,pos_cmd_timer__20
так поставь напоминание на 10 минут,1,pos_cmd_timer__26
короче ээ Аня…,0,neg_smalltalk_to_person__26
короче можно ли напоминание через час,1,pos_mix__06
слушай мама напомни мне завтра пожалуйста,0,neg_cmd_to_person__27
какая погода завтра?,1,pos_q_weather__20
мм я забыл ключи дома,0,neg_misc__01
папа поставь чайник,0,neg_cmd_to_person__36
ну как ускорить инференс модели,1,pos_help_tech__23
поставь трек потише,1,pos_cmd_media__26
Сергей как дела,0,neg_smalltalk_to_person__11
м какая погода завтра,1,pos_q_weather__10
так м брат закажи пиццу,0,neg_cmd_to_person__36
в офисе сегодня шумно гаверноэ,0,neg_statement_random__16
бабушка что нового,0,neg_smalltalk_to_person__23
"эм, ээ, сколько будет 17 умножить на 23",1,pos_q_info__28
эм запусти таймер в 7 30.,1,pos_cmd_timer__10
"эм, ээ, поставь радио для работы?",1,pos_cmd_media__10
м хм Ваня что нового?,0,neg_smalltalk_to_person__02
слушай короче перефразируй описание коротко,1,pos_cmd_text__06
